genre,rating,watched
"Animation, Comedy, Romance",7.9,0
"Animation, Comedy, Romance",8.3,0
Drama,8.4,0
Drama,8.7,0
Drama,8.4,0
Drama,8.4,0
Drama,8.2,0
Drama,8.4,0
Reality-TV,6.6,0
Reality-TV,6.9,0
Reality-TV,6.9,0
Reality-TV,7.0,0
Reality-TV,7.1,0
Reality-TV,7.3,0
Reality-TV,7.2,0
"Animation, Action, Adventure",8.4,0
"Comedy, Drama",7.4,0
"Comedy, Drama",7.5,0
"Comedy, Drama",7.7,0
"Comedy, Drama",7.6,0
"Comedy, Drama",7.8,0
"Comedy, Drama",8.5,0
"Comedy, Drama",7.6,0
"Comedy, Drama",8.0,0
"Comedy, Drama",8.4,0
"Comedy, Drama",8.7,0
"Drama, Fantasy, Mystery",7.6,0
"Drama, Fantasy, Mystery",7.6,0
"Drama, Fantasy, Mystery",7.8,0
"Drama, Fantasy, Mystery",7.5,0
"Drama, Fantasy, Mystery",7.4,0
"Drama, Fantasy, Mystery",7.7,0
"Drama, Fantasy, Mystery",7.5,0
"Drama, Fantasy, Mystery",8.1,0
"Drama, History",7.5,0
"Comedy, Drama",8.2,0
"Comedy, Crime, Drama",7.9,0
"Action, Adventure, Drama",7.7,0
"Action, Adventure, Drama",7.3,0
"Action, Adventure, Drama",7.5,0
"Action, Adventure, Drama",7.4,0
"Action, Adventure, Drama",7.3,0
"Action, Adventure, Drama",8.4,0
"Action, Adventure, Drama",7.9,0
"Action, Adventure, Drama",6.9,0
"Comedy, Drama, Romance",7.4,0
"Comedy, Drama, Romance",7.5,0
"Comedy, Drama, Romance",7.4,0
"Comedy, Drama, Romance",7.5,0
"Comedy, Drama, Romance",7.8,0
"Comedy, Drama, Romance",7.3,0
"Biography, Family, News",,0
"Action, Adventure, Comedy",8.6,0
"Drama, Fantasy, Horror",7.1,0
"Drama, Fantasy, Horror",7.2,0
"Drama, Fantasy, Horror",7.4,0
"Drama, Fantasy, Horror",7.4,0
"Drama, Fantasy, Horror",7.2,0
"Drama, Fantasy, Horror",7.4,0
"Drama, Fantasy, Horror",7.3,0
"Drama, Fantasy, Horror",7.5,0
"Drama, Fantasy, Horror",7.3,0
"Drama, Fantasy, Horror",7.7,0
"Animation, Action, Adventure",6.5,0
"Animation, Action, Adventure",6.6,0
"Animation, Action, Adventure",6.4,0
"Animation, Action, Adventure",6.8,0
"Drama, Romance",7.9,0
"Comedy, Drama",8.0,0
"Drama, History, Romance",7.1,0
"Comedy, Romance",6.0,0
"Animation, Action, Adventure",8.6,0
"Action, Drama, Fantasy",7.0,0
"Action, Drama, Fantasy",7.2,0
"Action, Drama, Fantasy",7.2,0
"Action, Drama, Fantasy",7.3,0
"Action, Drama, Fantasy",7.2,0
"Action, Drama, Fantasy",7.4,0
"Action, Drama, Fantasy",7.4,0
"Action, Drama, Fantasy",7.8,0
"Action, Drama, Fantasy",7.9,0
"Action, Adventure, Comedy",8.6,0
"Action, Adventure, Comedy",8.5,0
"Action, Adventure, Comedy",8.8,0
Drama,6.2,0
"Animation, Action, Adventure",7.2,0
"Animation, Action, Adventure",7.0,0
"Animation, Action, Adventure",7.2,0
"Animation, Action, Adventure",6.9,0
"Animation, Action, Adventure",7.1,0
"Animation, Action, Adventure",7.1,0
"Animation, Action, Adventure",7.2,0
"Animation, Action, Adventure",7.2,0
"Animation, Action, Adventure",7.0,0
"Animation, Action, Adventure",7.3,0
"Animation, Action, Adventure",7.6,0
"Animation, Action, Adventure",8.3,0
Reality-TV,7.4,0
Reality-TV,9.0,0
Reality-TV,7.7,0
Reality-TV,7.4,0
Reality-TV,7.5,0
"Drama, Sci-Fi, Thriller",6.9,0
"Drama, Sci-Fi, Thriller",6.6,0
"Drama, Sci-Fi, Thriller",6.7,0
"Drama, Sci-Fi, Thriller",6.9,0
"Drama, Sci-Fi, Thriller",7.3,0
"Comedy, Drama",7.8,0
"Animation, Action, Adventure",8.3,0
"Animation, Action, Adventure",8.6,0
"Animation, Action, Adventure",8.2,0
"Animation, Action, Adventure",8.2,0
"Animation, Action, Adventure",8.2,0
"Animation, Action, Adventure",8.5,0
Drama,7.5,0
"Documentary, Biography, Drama",7.2,0
"Documentary, Biography, Drama",7.2,0
"Documentary, Biography, Drama",7.2,0
"Documentary, Biography, Drama",7.2,0
Drama,7.6,0
Drama,7.8,0
Drama,7.9,0
Drama,7.7,0
Drama,7.8,0
"Animation, Action, Adventure",9.0,0
Comedy,7.9,0
"Action, Adventure, Family",6.9,0
"Crime, Drama, Mystery",8.7,0
"Crime, Drama, Mystery",8.9,0
"Crime, Drama, Mystery",9.0,0
"Crime, Drama, Mystery",9.2,0
"Crime, Drama, Mystery",8.5,0
"Crime, Drama, Mystery",8.6,0
"Crime, Drama, Mystery",8.4,0
"Crime, Drama, Mystery",8.6,0
"Crime, Drama, Mystery",8.5,0
"Crime, Drama, Mystery",8.7,0
"Crime, Drama, Mystery",9.0,0
"Crime, Drama, Mystery",9.3,0
"Drama, History, Romance",7.8,0
"Drama, History, Romance",8.7,0
"Drama, History, Romance",7.8,0
"Drama, History, Romance",7.9,0
"Drama, History, Romance",7.9,0
"Drama, History, Romance",8.4,0
"Drama, History, Romance",7.9,0
"Drama, History, Romance",7.9,0
"Drama, History, Romance",8.2,0
"Drama, History, Romance",8.6,0
"Crime, Drama, Thriller",7.5,0
"Drama, History",7.5,0
"Comedy, Crime, Drama",6.3,0
"Comedy, Crime, Drama",5.8,0
"Comedy, Crime, Drama",5.8,0
"Comedy, Crime, Drama",6.4,0
"Comedy, Crime, Drama",6.2,0
"Comedy, Crime, Drama",7.1,0
"Comedy, Crime, Drama",8.0,0
"Comedy, Crime, Drama",7.0,0
"Comedy, Crime, Drama",7.9,0
"Comedy, Crime, Drama",7.9,0
"Comedy, Crime, Drama",7.2,0
"Comedy, Crime, Drama",7.4,0
"Comedy, Crime, Drama",7.9,0
"Comedy, Crime, Drama",7.8,0
"Comedy, Crime, Drama",7.7,0
"Comedy, Crime, Drama",7.8,0
Drama,8.8,0
Drama,9.1,0
"Action, Adventure, Drama",8.4,0
"Action, Drama, Romance",7.1,0
Comedy,7.2,0
Comedy,6.6,0
Comedy,7.3,0
Comedy,7.5,0
Comedy,7.4,0
Comedy,7.3,0
Comedy,7.5,0
Comedy,7.2,0
Comedy,7.7,0
Comedy,7.5,0
Documentary,7.9,0
Documentary,8.0,0
Documentary,7.3,0
Documentary,7.4,0
Documentary,7.7,0
Documentary,7.6,0
Documentary,7.4,0
Documentary,7.4,0
Documentary,7.4,0
"Comedy, Crime, Drama",7.7,0
"Animation, Short, Adventure",8.4,0
"Animation, Short, Adventure",8.8,0
"Animation, Short, Adventure",8.5,0
"Animation, Short, Adventure",8.7,0
"Animation, Short, Adventure",8.9,0
"Animation, Short, Adventure",8.3,0
"Animation, Short, Adventure",8.2,0
"Animation, Short, Adventure",8.0,0
"Animation, Short, Adventure",,0
"Animation, Short, Adventure",8.0,0
"Animation, Short, Adventure",8.4,0
"Animation, Short, Adventure",7.8,0
"Animation, Action, Adventure",9.4,0
"Drama, Mystery, Sci-Fi",7.2,0
"Crime, Mystery, Thriller",7.0,0
"Action, Adventure, Drama",7.2,0
Comedy,6.4,0
Comedy,6.8,0
Comedy,6.6,0
Comedy,6.7,0
Comedy,6.6,0
Comedy,6.4,0
"Animation, Action, Adventure",9.6,0
"Drama, Family",8.6,0
"Drama, History, Sport",7.5,0
"Drama, History, Sport",7.5,0
"Drama, History, Sport",7.2,0
"Drama, History, Sport",7.8,0
"Drama, History, Sport",7.7,0
"Drama, History, Sport",8.5,0
"Action, Crime, Thriller",7.3,0
"Action, Crime, Thriller",7.3,0
"Action, Crime, Thriller",7.4,0
"Action, Crime, Thriller",7.5,0
"Action, Crime, Thriller",7.6,0
"Action, Crime, Thriller",7.1,0
"Drama, Mystery, Sci-Fi",7.6,0
"Animation, Action, Adventure",7.7,0
"Animation, Action, Adventure",7.5,0
"Animation, Action, Adventure",8.1,0
"Animation, Action, Adventure",8.0,0
"Animation, Action, Adventure",8.1,0
"Animation, Action, Adventure",8.0,0
Drama,6.3,0
Drama,6.4,0
Drama,6.0,0
Drama,6.2,0
Drama,6.2,0
Drama,6.2,0
"Comedy, Crime, Drama",8.0,0
"Crime, Drama, Mystery",7.4,0
"Crime, Drama, Mystery",7.5,0
"Crime, Drama, Mystery",7.5,0
"Comedy, Crime, Drama",8.1,0
"Action, Drama, Fantasy",8.0,0
Crime,7.3,0
Crime,7.2,0
Crime,6.9,0
Crime,7.0,0
Crime,7.1,0
Crime,6.8,0
Crime,6.5,0
Crime,5.9,0
"Animation, Action, Adventure",8.2,0
Reality-TV,7.3,0
Reality-TV,7.4,0
"Action, Drama, Romance",7.3,0
Reality-TV,7.3,0
Reality-TV,3.6,0
Reality-TV,7.1,0
Reality-TV,7.8,0
Reality-TV,7.1,0
Reality-TV,7.3,0
"Action, Drama, Romance",7.3,0
"Action, Comedy, Drama",8.0,0
"Action, Comedy, Drama",8.4,0
"Action, Comedy, Drama",8.1,0
"Action, Comedy, Drama",8.1,0
"Action, Comedy, Drama",9.0,0
"Action, Comedy, Drama",7.8,0
"Action, Comedy, Drama",8.3,0
"Action, Comedy, Drama",8.7,0
"Action, Comedy, Drama",8.3,0
"Action, Comedy, Drama",9.4,0
"Action, Crime, Drama",7.3,0
"Action, Crime, Drama",7.4,0
"Action, Crime, Drama",7.5,0
"Action, Crime, Drama",8.0,0
"Action, Crime, Drama",7.9,0
"Action, Crime, Drama",8.2,0
"Action, Crime, Drama",8.0,0
"Action, Crime, Drama",8.4,0
"Action, Crime, Drama",7.9,0
"Action, Crime, Drama",8.2,0
Reality-TV,6.2,0
Reality-TV,7.8,0
"Animation, Action, Adventure",8.6,0
"Crime, Drama, Thriller",6.8,0
"Crime, Drama, Thriller",7.1,0
"Crime, Drama, Thriller",6.6,0
"Animation, Action, Adventure",7.9,0
"Drama, Sci-Fi",5.4,0
"Action, Drama, Romance",7.7,0
"Action, Drama, Romance",7.6,0
"Action, Drama, Romance",7.9,0
"Action, Drama, Romance",7.2,0
"Action, Drama, Romance",7.6,0
"Action, Drama, Romance",7.6,0
"Action, Drama, Romance",7.7,0
"Action, Drama, Romance",7.5,0
"Action, Drama, Romance",8.2,0
Drama,7.4,0
Drama,7.6,0
Drama,7.6,0
Drama,7.8,0
Drama,7.9,0
Drama,8.2,0
"Comedy, Drama, Fantasy",7.7,0
"Comedy, Drama, Fantasy",7.7,0
"Comedy, Drama, Fantasy",7.4,0
"Comedy, Drama, Fantasy",8.0,0
Comedy,8.1,0
"Comedy, Fantasy, Romance",,0
"Comedy, Fantasy, Romance",,0
"Drama, Family",9.0,0
"Comedy, Fantasy, Romance",,0
"Animation, Action, Adventure",9.0,0
"Animation, Action, Adventure",7.2,0
"Animation, Action, Adventure",7.2,0
"Animation, Action, Adventure",7.4,0
"Animation, Comedy, Family",,0
"Animation, Comedy, Family",,0
"Animation, Comedy, Family",,0
"Animation, Comedy, Family",,0
"Animation, Comedy, Family",,0
"Animation, Comedy, Family",,0
"Animation, Comedy, Family",,0
"Animation, Comedy, Family",,0
"Animation, Comedy, Family",,0
"Animation, Comedy, Family",,0
"Animation, Comedy, Family",,0
"Animation, Comedy, Family",,0
"Animation, Comedy, Family",,0
"Animation, Comedy, Family",,0
"Animation, Comedy, Family",,0
"Animation, Comedy, Family",,0
"Animation, Comedy, Family",,0
"Crime, Drama, Mystery",6.6,0
"Drama, Fantasy, Thriller",6.1,0
"Drama, Fantasy, Thriller",6.0,0
"Drama, Fantasy, Thriller",6.1,0
"Crime, Drama, Mystery",7.5,0
"Crime, Drama, Mystery",7.7,0
"Crime, Drama, Mystery",7.7,0
"Crime, Drama, Mystery",7.9,0
"Crime, Drama, Mystery",7.7,0
"Drama, Sci-Fi",5.5,0
"Drama, Sci-Fi",5.2,0
"Drama, Sci-Fi",5.4,0
"Drama, Sci-Fi",5.3,0
"Drama, Sci-Fi",5.2,0
"Comedy, Crime, Drama",7.8,0
"Comedy, Crime, Drama",7.8,0
"Comedy, Crime, Drama",7.8,0
"Comedy, Crime, Drama",7.9,0
"Comedy, Crime, Drama",8.4,0
"Crime, Drama",8.6,0
"Drama, History, Thriller",6.9,0
"Drama, History, Thriller",6.9,0
"Comedy, Fantasy, Romance",,0
"Comedy, Fantasy, Romance",,0
"Animation, Action, Adventure",8.6,0
Drama,7.8,0
Drama,8.0,0
Drama,7.9,0
Drama,8.2,0
"Crime, Drama, Mystery",7.3,0
"Drama, History",,0
"Drama, History",7.4,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Drama, History",,0
"Comedy, Fantasy, Romance",,0
"Comedy, Family",7.2,0
"Comedy, Family",7.4,0
"Comedy, Family",7.4,0
"Comedy, Family",7.6,0
"Comedy, Family",7.2,0
"Comedy, Family",7.7,0
"Comedy, Family",7.3,0
"Comedy, Family",8.4,0
Comedy,7.1,0
Comedy,7.1,0
Comedy,7.4,0
Comedy,7.4,0
Comedy,6.9,0
Comedy,7.4,0
Comedy,7.4,0
Comedy,8.1,0
"Animation, Action, Adventure",7.6,0
"Animation, Action, Adventure",8.8,0
"Animation, Action, Adventure",7.9,0
"Animation, Action, Adventure",7.9,0
"Animation, Action, Adventure",7.9,0
"Animation, Action, Adventure",8.6,0
"Animation, Action, Adventure",8.7,0
"Animation, Action, Adventure",7.5,0
"Animation, Action, Adventure",8.1,0
"Animation, Action, Adventure",8.7,0
"Animation, Action, Adventure",9.1,0
"Crime, Drama, Mystery",8.8,0
"Action, Drama, Fantasy",8.6,0
Comedy,6.6,0
"Comedy, Crime, Drama",7.8,0
"Action, Drama, Fantasy",8.3,0
"Action, Drama, Fantasy",8.6,0
"Action, Drama, Fantasy",8.5,0
"Action, Drama, Fantasy",8.5,0
"Crime, Drama, Mystery",7.4,0
"Drama, Mystery, Sci-Fi",8.0,0
"Crime, Drama, Fantasy",8.0,0
"Drama, Mystery, Sci-Fi",7.3,0
"Animation, Action, Adventure",9.3,0
"Animation, Action, Adventure",8.9,0
Comedy,8.3,0
"Crime, Drama, Mystery",8.9,0
"Crime, Drama, Mystery",9.0,0
"Crime, Drama, Mystery",9.4,0
"Crime, Drama, Mystery",9.2,0
"Crime, Drama, Mystery",9.5,0
"Crime, Drama, Mystery",9.1,0
"Crime, Drama, Mystery",9.4,0
"Drama, Mystery, Sci-Fi",7.9,0
"Action, Adventure, Drama",6.6,0
"Comedy, Drama, Fantasy",7.2,0
"Comedy, Drama, Fantasy",7.5,0
"Comedy, Drama, Fantasy",7.6,0
"Comedy, Drama, Fantasy",7.6,0
"Comedy, Drama, Fantasy",7.9,0
"Comedy, Drama, Fantasy",8.5,0
"Comedy, Drama, Fantasy",7.4,0
Comedy,7.8,0
"Crime, Drama",7.9,0
"Action, Adventure, Drama",7.1,0
"Action, Adventure, Drama",6.8,0
"Action, Adventure, Drama",6.9,0
"Action, Adventure, Drama",7.7,0
"Action, Adventure, Drama",7.7,0
"Action, Adventure, Drama",7.7,0
"Action, Adventure, Drama",7.4,0
"Animation, Short, Action",8.1,0
"Action, Adventure, Drama",6.6,0
"Action, Adventure, Drama",6.6,0
"Action, Adventure, Drama",8.5,0
"Action, Adventure, Drama",5.9,0
"Action, Adventure, Drama",6.3,0
"Action, Adventure, Drama",7.0,0
"Action, Adventure, Drama",7.6,0
"Drama, Fantasy",7.8,0
"Documentary, Crime",7.2,0
"Documentary, Crime",7.4,0
"Documentary, Crime",7.3,0
"Documentary, Crime",7.2,0
"Documentary, Crime",6.5,0
"Crime, Drama, Mystery",7.3,0
"Crime, Drama, Mystery",7.0,0
"Crime, Drama, Mystery",7.1,0
"Crime, Drama, Mystery",7.1,0
"Crime, Drama, Mystery",7.1,0
"Crime, Drama, Mystery",7.1,0
"Crime, Drama, Mystery",7.2,0
"Crime, Drama, Mystery",7.2,0
"Crime, Drama, Mystery",7.0,0
"Action, Game-Show, Reality-TV",8.0,0
"Animation, Action, Adventure",9.2,0
"Animation, Action, Adventure",7.0,0
"Animation, Action, Adventure",6.8,0
"Animation, Action, Adventure",6.9,0
"Animation, Action, Adventure",7.0,0
Drama,5.8,0
"Comedy, Drama, Fantasy",8.9,0
"Action, Game-Show, Reality-TV",7.8,0
Drama,7.9,0
Drama,8.9,0
Drama,8.6,0
Drama,8.8,0
Drama,8.4,0
Drama,8.5,0
Drama,8.5,0
Drama,8.3,0
Drama,8.7,0
"Crime, Drama",7.9,0
"Adventure, Comedy, Reality-TV",5.4,0
"Adventure, Comedy, Reality-TV",4.5,0
"Adventure, Comedy, Reality-TV",4.8,0
"Adventure, Comedy, Reality-TV",5.8,0
Drama,8.1,0
"Action, Drama, History",8.4,0
Drama,6.9,0
Drama,7.1,0
Reality-TV,8.7,0
Reality-TV,8.5,0
Comedy,7.9,0
Comedy,7.8,0
Comedy,8.2,0
Comedy,8.0,0
"Action, Adventure, Comedy",8.3,0
"Comedy, Family, Talk-Show",8.1,0
"Comedy, Family, Talk-Show",7.4,0
"Comedy, Family, Talk-Show",8.1,0
"Comedy, Family, Talk-Show",7.5,0
"Comedy, Family, Talk-Show",7.9,0
"Comedy, Family, Talk-Show",7.7,0
"Comedy, Family, Talk-Show",6.6,0
"Comedy, Family, Talk-Show",6.5,0
"Comedy, Family, Talk-Show",6.6,0
"Comedy, Family, Talk-Show",6.4,0
"Animation, Action, Adventure",9.6,0
"Comedy, Family, Talk-Show",6.9,0
Comedy,8.1,0
"Drama, History, Romance",7.5,0
"Drama, History, Romance",7.8,0
"Drama, History, Romance",7.6,0
"Drama, History, Romance",7.9,0
"Drama, History, Romance",7.5,0
"Drama, History, Romance",7.6,0
"Drama, History, Romance",7.9,0
"Drama, Sci-Fi, Thriller",6.5,0
"Horror, Mystery, Thriller",6.9,0
Drama,7.6,0
"Crime, Drama, Fantasy",7.5,0
"Animation, Action, Adventure",9.0,0
"Action, Adventure, Drama",4.9,0
"Action, Adventure, Comedy",8.2,0
"Action, Game-Show, Reality-TV",7.9,0
"Comedy, Family, Musical",8.5,0
"Comedy, Family, Musical",8.6,0
"Comedy, Family, Musical",8.4,0
"Comedy, Family, Musical",8.4,0
"Comedy, Family, Musical",8.4,0
"Comedy, Family, Musical",8.3,0
"Comedy, Family, Musical",7.8,0
"Comedy, Family, Musical",8.0,0
"Comedy, Family, Musical",8.1,0
"Comedy, Family, Musical",8.3,0
"Comedy, Family, Musical",8.4,0
"Comedy, Family, Musical",8.1,0
"Comedy, Family, Musical",8.3,0
"Comedy, Family, Musical",8.8,0
"Comedy, Family, Musical",8.5,0
"News, Reality-TV",,0
"Adventure, Comedy, Crime",8.1,0
"Adventure, Comedy, Crime",8.2,0
"Adventure, Comedy, Crime",7.7,0
"Adventure, Comedy, Crime",7.8,0
"Adventure, Comedy, Crime",8.9,0
"Adventure, Comedy, Crime",8.6,0
"Action, Fantasy, Sci-Fi",6.6,0
Comedy,7.3,0
"Game-Show, Reality-TV",6.9,0
"Comedy, Horror, Reality-TV",6.5,0
"Comedy, Horror, Reality-TV",6.8,0
"Comedy, Horror, Reality-TV",6.3,0
"Comedy, Horror, Reality-TV",6.6,0
"Comedy, Horror, Reality-TV",7.2,0
"Comedy, Horror, Reality-TV",6.0,0
"Comedy, Horror, Reality-TV",7.2,0
"Horror, Mystery, Thriller",7.1,0
"Horror, Mystery, Thriller",7.4,0
"Animation, Action, Adventure",7.7,0
"Biography, Family, News",,0
"Documentary, Crime",6.3,0
"Documentary, Crime",6.6,0
"Documentary, Crime",6.0,0
"Documentary, Crime",6.8,0
"Animation, Action, Adventure",6.9,0
"Animation, Action, Adventure",6.8,0
"Animation, Action, Adventure",6.8,0
"Animation, Action, Adventure",7.2,0
"Animation, Action, Adventure",7.1,0
"Animation, Action, Adventure",7.8,0
"Animation, Action, Adventure",6.9,0
"Animation, Action, Adventure",7.2,0
"Animation, Action, Adventure",7.8,0
"Animation, Action, Adventure",7.5,0
"Animation, Action, Adventure",7.8,0
"Animation, Action, Adventure",9.4,0
"Action, Adventure, Comedy",8.1,0
Comedy,7.4,0
"Action, Drama, History",8.6,0
Comedy,7.0,0
Comedy,7.2,0
Comedy,7.7,0
Comedy,7.8,0
Comedy,6.8,0
Comedy,7.3,0
Comedy,7.2,0
Comedy,6.9,0
Comedy,6.7,0
Comedy,7.1,0
Comedy,6.9,0
Comedy,6.9,0
Comedy,7.6,0
Comedy,7.1,0
"Action, Comedy, Drama",7.9,0
"Drama, Fantasy, Horror",8.0,0
"Drama, Fantasy, Horror",7.7,0
"Drama, Fantasy, Horror",7.9,0
"Drama, Fantasy, Horror",8.5,0
"Drama, Fantasy, Horror",8.4,0
"Drama, Fantasy, Horror",9.2,0
"Drama, Fantasy, Horror",6.9,0
"Drama, Fantasy, Horror",7.2,0
"Drama, Fantasy, Horror",7.5,0
"Drama, Fantasy, Horror",7.7,0
"Drama, Fantasy, Horror",7.3,0
"Drama, Fantasy, Horror",7.7,0
"Drama, Fantasy, Horror",8.1,0
"Drama, Fantasy, Horror",8.0,0
"Drama, Fantasy, Horror",8.6,0
"Drama, Fantasy, Horror",8.6,0
"Drama, Fantasy, Horror",8.0,0
Drama,7.2,0
"Action, Game-Show, Reality-TV",8.1,0
"Comedy, Crime, Drama",7.9,0
"Crime, Drama, Mystery",7.2,0
"Crime, Drama, Mystery",7.1,0
"Crime, Drama, Mystery",6.9,0
"Crime, Drama, Mystery",7.4,0
"Crime, Drama, Mystery",7.4,0
"Animation, Action, Adventure",8.9,0
"Action, Adventure, Comedy",8.7,0
"Drama, Mystery",7.0,0
Drama,7.2,0
Drama,7.2,0
Drama,7.1,0
"Animation, Action, Adventure",8.8,0
"Comedy, Crime, Drama",7.7,0
"Comedy, Crime, Drama",7.7,0
"Crime, Drama, Thriller",7.9,0
"Crime, Drama, Thriller",7.8,0
"Crime, Drama, Thriller",8.1,0
"Crime, Drama, Thriller",8.4,0
"Comedy, Crime, Drama",7.8,0
"Comedy, Crime, Drama",7.6,0
"Comedy, Crime, Drama",7.6,0
"Comedy, Crime, Drama",8.2,0
"Comedy, Crime, Drama",8.3,0
"Comedy, Crime, Drama",8.4,0
"Comedy, Crime, Drama",8.5,0
"Comedy, Crime, Drama",8.7,0
"Crime, Drama, Mystery",8.0,0
"Crime, Drama, Mystery",7.9,0
"Crime, Drama, Mystery",7.6,0
"Crime, Drama, Mystery",7.7,0
"Crime, Drama, Mystery",7.7,0
"Crime, Drama, Mystery",7.6,0
"Crime, Drama, Mystery",8.2,0
"Crime, Drama, Mystery",8.5,0
"Action, Game-Show, Reality-TV",8.4,0
"Action, Adventure, Comedy",7.7,0
"Action, Adventure, Drama",7.0,0
"Comedy, Drama, Mystery",7.3,0
"Animation, Action, Adventure",7.8,0
"Animation, Action, Adventure",7.4,0
"Animation, Action, Adventure",7.4,0
"Animation, Action, Adventure",7.6,0
"Animation, Action, Adventure",7.0,0
"Animation, Action, Adventure",7.8,0
"Animation, Action, Adventure",7.0,0
"Animation, Action, Adventure",8.1,0
"Animation, Action, Adventure",8.4,0
"Animation, Action, Adventure",8.4,0
"Animation, Action, Adventure",8.3,0
"Animation, Action, Adventure",8.4,0
"Action, Comedy, Drama",7.9,0
"Action, Adventure, Comedy",8.1,0
"Action, Adventure, Comedy",8.1,0
"Action, Game-Show, Reality-TV",8.4,0
"Action, Adventure, Comedy",8.9,0
"Action, Adventure, Drama",7.1,0
"Action, Adventure, Drama",6.8,0
"Action, Adventure, Drama",8.1,0
"Action, Adventure, Drama",8.8,0
"Animation, Adventure, Comedy",8.2,0
"Animation, Adventure, Comedy",8.3,0
"Animation, Adventure, Comedy",7.3,0
"Animation, Adventure, Comedy",8.8,0
"Animation, Adventure, Comedy",8.0,0
"Animation, Adventure, Comedy",8.0,0
"Animation, Adventure, Comedy",9.4,0
"Animation, Adventure, Comedy",7.7,0
"Animation, Adventure, Comedy",9.1,0
Reality-TV,9.3,0
Reality-TV,8.5,0
Reality-TV,7.5,0
Reality-TV,9.1,0
Reality-TV,8.2,0
Reality-TV,8.2,0
Reality-TV,7.7,0
"Drama, Fantasy, Thriller",6.1,0
"Drama, Fantasy, Thriller",5.8,0
"Drama, Fantasy, Thriller",6.3,0
"Crime, Drama, Thriller",8.1,0
"Crime, Drama, Thriller",8.3,0
"Horror, Mystery, Thriller",6.4,0
"Horror, Mystery, Thriller",7.4,0
"Action, Comedy, Drama",8.0,0
"Action, Comedy, Drama",8.0,0
"Comedy, Drama, Romance",7.0,0
"Comedy, Drama, Romance",7.4,0
"Comedy, Drama, Romance",7.7,0
"Comedy, Drama, Romance",7.5,0
"Comedy, Drama, Romance",7.4,0
"Comedy, Drama, Romance",7.7,0
"Comedy, Drama, Romance",8.1,0
"Comedy, Drama, Romance",7.5,0
"Crime, Drama, Mystery",7.4,0
"Action, Drama, History",8.9,0
"Action, Adventure, Drama",7.1,0
"Action, Adventure, Drama",7.3,0
"Action, Adventure, Drama",6.3,0
"Comedy, Romance",6.0,0
"Comedy, Romance",6.4,0
"Animation, Adventure, Comedy",6.0,0
"Documentary, Sport",7.6,0
"Family, Fantasy",8.0,0
"Action, Game-Show, Reality-TV",8.2,0
"Crime, Drama",8.8,0
"Game-Show, Reality-TV",7.2,0
"Game-Show, Reality-TV",7.8,0
"Game-Show, Reality-TV",7.4,0
"Game-Show, Reality-TV",7.8,0
"Game-Show, Reality-TV",6.0,0
"Game-Show, Reality-TV",7.4,0
"Action, Comedy, Drama",7.9,0
"Action, Comedy, Drama",8.0,0
"Action, Comedy, Drama",8.1,0
"Action, Comedy, Drama",8.5,0
"Action, Comedy, Drama",8.4,0
"Action, Comedy, Drama",8.5,0
"Action, Comedy, Drama",8.7,0
"Action, Comedy, Drama",8.5,0
"Action, Comedy, Drama",8.8,0
